title,price,location,area,bathrooms,bedrooms,log_price,log_area
شقة غرفة للايجار روي الولجة apartment room for rent in ruwi al walja,70.0,"ruwi, muscat",10.0,1.0,1.0,4.2626798770413155,2.3978952727983707
"house for rent in al-jafnain, behind al-maha station",150.0,"al rusayl, muscat",120.0,2.0,3.0,5.017279836814924,4.795790545596741
dental clinic for sale or investment عيادة اسنان للبيع او الاستثمار,340.0,"al amarat, muscat",100.0,2.0,2.0,5.831882477283517,4.61512051684126
"room with attached bath,",115.0,"al khuwair, muscat",20.0,1.0,1.0,4.7535901911063645,3.044522437723423
single room for rent ( oposite zhaker mall) lulu al khuwair,75.0,"al khuwair, muscat",20.0,2.0,1.0,4.330733340286331,3.044522437723423
room available for executive  bachelor from 5/8/2025,70.0,"barka, al batinah",16.0,1.0,1.0,4.2626798770413155,2.833213344056216
flat 3,150.0,"al hail, muscat",100.0,2.0,1.0,5.017279836814924,4.61512051684126
للايجار استراحة النزهة الثرمد من ١٠ ص إلى ١٠ م ب٢٥ ريال بالواتساب,340.0,"suwaiq, al batinah",200.0,5.0,2.0,5.831882477283517,5.303304908059076
kabayan  room for rent sharing ledy for philippines only,340.0,"al maabilah, muscat",100.0,1.0,1.0,5.831882477283517,4.61512051684126
شقق مفروشة صلاله السعاده,50.0,"salalah, dhofar",150.0,2.0,3.0,3.9318256327243257,5.017279836814924
cafe/resturant for sale/rent فرصة استثماریة ذهبیة,650.0,"azaiba, muscat",48.0,2.0,2.0,6.478509642208569,3.8918202981106265
شقة للايجار اليومي في ظفار -  صلالة / صحلنوت,50.0,"salalah, dhofar",170.0,2.0,3.0,3.9318256327243257,5.14166355650266
شقة للايجار في موسم الخريف في الدهاريز الجنوبية,50.0,"salalah, dhofar",120.0,2.0,2.0,3.9318256327243257,4.795790545596741
غرفه وحمام للايجار اليومي لموسم الخريف مخرج مستقل قريب سهل أتين,12.0,"salalah, dhofar",40.0,1.0,1.0,2.5649493574615367,3.713572066704308
المعبيلة الشمالية,370.0,"al maabilah, muscat",294.0,4.0,3.0,5.916202062607435,5.68697535633982
بيت الاجار بركاء  ( house for rent in barka),200.0,"barka, al batinah",600.0,3.0,2.0,5.303304908059076,6.398594934535208
سيارة اف جي للتنقل في خريف ظفار,50.0,"salalah, dhofar",50.0,1.0,1.0,3.9318256327243257,3.9318256327243257
ورشه او مخزن للإيجار storage or workshop for rent,340.0,"misfah, muscat",570.0,2.0,2.0,5.831882477283517,6.3473892096560105
ladies bed space per day available,50.0,"al ghubrah, muscat",250.0,2.0,1.0,3.9318256327243257,5.5254529391317835
بيت مجان للشقق المفروشة,340.0,"salalah, dhofar",350.0,2.0,2.0,5.831882477283517,5.860786223465865
excellent bed space with attached toilet and all facilities in ghala,340.0,"ghala, muscat",45.0,1.0,1.0,5.831882477283517,3.828641396489095
bed space available for an indian in a fully furnished room in ghala,90.0,"ghala, muscat",75.0,3.0,3.0,4.51085950651685,4.330733340286331
غرفة مفروشة للايجار,100.0,"al maabilah, muscat",20.0,1.0,1.0,4.61512051684126,3.044522437723423
sharing bed space,340.0,"al khuwair, muscat",162.0,3.0,3.0,5.831882477283517,5.093750200806762
room with  attached bathroom for rent,340.0,"al amarat, muscat",10.0,1.0,1.0,5.831882477283517,2.3978952727983707
room for rent near dolphin village bousher,90.0,"bosher, muscat",12.0,1.0,1.0,4.51085950651685,2.5649493574615367
shops for rent in al amarat 12,340.0,"al amarat, muscat",120.0,2.0,2.0,5.831882477283517,4.795790545596741
house for rent 130 r. o in almusana_almaragha,130.0,"al masn'a, al batinah",600.0,2.0,2.0,4.875197323201151,6.398594934535208
room for rent with water electricity wifi souq khuwair,100.0,"bosher, muscat",12.0,1.0,1.0,4.61512051684126,2.5649493574615367
sharing temporary office space for rent – ruwi honda road,60.0,"ruwi, muscat",150.0,2.0,2.0,4.110873864173311,5.017279836814924
شقة غرفة وصالة مع مطبخ امريكي فرش راقي مدخل مستقل بالعذيبة خلف ستاربكس,210.0,"azaiba, muscat",90.0,1.0,1.0,5.351858133476067,4.51085950651685
شقة للايجار ولاية بوشر,270.0,"bosher, muscat",99.0,3.0,3.0,5.602118820879701,4.605170185988092
ابحث عن محل للإيجار في سوق مطرح الشعبي,340.0,"mutrah, muscat",30.0,2.0,2.0,5.831882477283517,3.4339872044851463
غرف وشقق واستوديوهات وفلل للايجار اليومي بصلالة,50.0,"salalah, dhofar",120.0,2.0,3.0,3.9318256327243257,4.795790545596741
flats for office in ruwi for rent,140.0,"ruwi, muscat",60.0,2.0,2.0,4.948759890378168,4.110873864173311
استدديو للايجار,110.0,"al khuwair, muscat",25.0,1.0,1.0,4.709530201312334,3.258096538021482
flat 2 bhk for rent in hond road in ruwi,140.0,"al hamriyah, muscat",80.0,2.0,2.0,4.948759890378168,4.394449154672439
شقه للايجار في صلاله ظفار,50.0,"salalah, dhofar",55.0,2.0,2.0,3.9318256327243257,4.02535169073515
sharing flat available for small family,60.0,"ruwi, muscat",750.0,2.0,2.0,4.110873864173311,6.621405651764134
شقق مفروشه للإيجار اليوم والشهري 20,100.0,"salalah, dhofar",150.0,2.0,2.0,4.61512051684126,5.017279836814924
room for rent in honda road,50.0,"ruwi, muscat",233.0,1.0,1.0,3.9318256327243257,5.455321115357702
غرف للإيجار اليومي والاسبوعي في بوشر,12.0,"bosher, muscat",20.0,1.0,1.0,2.5649493574615367,3.044522437723423
غرفة للايجار بصلاله / صحلنوت ١٠ ريال,10.0,"salalah, dhofar",30.0,1.0,1.0,2.3978952727983707,3.4339872044851463
furnished sharing flat room available upto 3 month for family/ ladies,110.0,"ruwi, muscat",200.0,2.0,1.0,4.709530201312334,5.303304908059076
صلالة الجديده حي سكني تجاري هادي 99583066,50.0,"salalah, dhofar",180.0,2.0,3.0,3.9318256327243257,5.198497031265826
ro 100/- room for rent (filipino only),115.0,"al khuwair, muscat",14.0,1.0,1.0,4.7535901911063645,2.70805020110221
bed space for indans  ruwi,35.0,"ruwi, muscat",14.0,1.0,1.0,3.58351893845611,2.70805020110221
room for rent,100.0,"al ghubrah, muscat",25.0,1.0,1.0,4.61512051684126,3.258096538021482
flat for rent nizwa fark,170.0,"nizwa, al dakhiliya",70.0,1.0,1.0,5.14166355650266,4.2626798770413155
spacious 2bhk flat for rent!,340.0,"qurum, muscat",115.0,2.0,2.0,5.831882477283517,4.7535901911063645
ملحق للإيجار في بركاء الراغ قريب من الخدمات مباشرة,340.0,"barka, al batinah",200.0,2.0,2.0,5.831882477283517,5.303304908059076
أرض صناعية للإيجار. أدم / الحندلي,300.0,"adam, al dakhiliya",3150.0,2.0,2.0,5.707110264748875,8.055475141757274
sharing flat,100.0,"al hail, muscat",50.0,1.0,1.0,4.61512051684126,3.9318256327243257
منزل للإيجار في الموالح الجنوبية | house for rent at al mawalih south,340.0,"al mawaleh, muscat",500.0,7.0,6.0,5.831882477283517,6.2166061010848646
partially furnished 3 bedrooms flat in al amarat 5 near shops for rent,130.0,"al amarat, muscat",98.0,2.0,3.0,4.875197323201151,4.59511985013459
غرف وشقق للايجار  اليومى والشهرى rooms  monthly & daily,150.0,"al duqum, al wusta",25.0,1.0,1.0,5.017279836814924,3.258096538021482
متوفرشقة غرفتين وصاله في الحمريه,150.0,"al hamriyah, muscat",140.0,2.0,2.0,5.017279836814924,4.948759890378168
2 bedrooms apartment in al khwuair prime locationشقة غرفتين في الخوير,340.0,"al khuwair, muscat",150.0,2.0,2.0,5.831882477283517,5.017279836814924
shops for rent in al amarat 12 adjacent to main road,340.0,"al amarat, muscat",12.0,2.0,2.0,5.831882477283517,2.5649493574615367
big room with ac and near kuwaiti mosque wadi kabir.,90.0,"al wadi al kabir, muscat",50.0,1.0,1.0,4.51085950651685,3.9318256327243257
شقة للايجار اليومي,290.0,"ghala, muscat",65.0,2.0,1.0,5.673323267171493,4.189654742026425
بيت مستقل للإجار في صحلنون,65.0,"salalah, dhofar",600.0,3.0,3.0,4.189654742026425,6.398594934535208
sharing room,45.0,"al wadi al kabir, muscat",20.0,1.0,1.0,3.828641396489095,3.044522437723423
shop for rent,120.0,"al maabilah, muscat",30.0,2.0,2.0,4.795790545596741,3.4339872044851463
شقق فاخرة للإيجار خلال خريف ظفار,340.0,"salalah, dhofar",100.0,2.0,2.0,5.831882477283517,4.61512051684126
فله مفرةشه مع حزش مستقل زاسعه فرش راقي نظيف ايجار يومي,80.0,"salalah, dhofar",259.0,3.0,4.0,4.394449154672439,5.560681631015528
غرفة للشباب سوق الخوض,100.0,"al khoud, muscat",60.0,1.0,1.0,4.61512051684126,4.110873864173311
شقه للايجار 2غرف مفروش في منطقه بوشر شارع المها,325.0,"bosher, muscat",115.0,3.0,2.0,5.786897381366708,4.7535901911063645
غرفة الإيجارللعوائل,120.0,"al mawaleh, muscat",50.0,1.0,1.0,4.795790545596741,3.9318256327243257
sharing room for rent only for lady,90.0,"al seeb, muscat",2222.0,1.0,1.0,4.51085950651685,7.706612913964197
family room rent for available and bachelor room available,85.0,"al seeb, muscat",2222.0,1.0,1.0,4.454347296253507,7.706612913964197
فيلا خط اول على شارع الشباب بالخوض تصلح سكن طالبات,800.0,"al khoud, muscat",350.0,9.0,6.0,6.68586094706836,5.860786223465865
شقه للايجار في منتجع هوانا السياحي اطلاله على البحيرة,50.0,"taqah, dhofar",60.0,1.0,1.0,3.9318256327243257,4.110873864173311
rent of studio apartment & office in mabilah sanaya-10,340.0,"al maabilah, muscat",99.0,1.0,1.0,5.831882477283517,4.605170185988092
الغبرة الشمالية على الشارع العام,500.0,"al ghubrah, muscat",100.75,2.0,2.0,6.2166061010848646,4.622518824322705
غرف مفروشة للإيجار الشهرى واليومى furnished rooms for rent monthly,150.0,"al duqum, al wusta",25.0,1.0,1.0,5.017279836814924,3.258096538021482
bed space available in bousher - muscat omr - 40 riyal monthly,40.0,"bosher, muscat",120.0,1.0,1.0,3.713572066704308,4.795790545596741
شقة استوديو مؤثث في المعبيلة,200.0,"al seeb, muscat",85.0,2.0,1.0,5.303304908059076,4.454347296253507
family apartment in alansab شقة للعائلات فقط في الانصب,310.0,"ansab, muscat",200.0,3.0,3.0,5.739792912179234,5.303304908059076
blue hawana,65.0,"salalah, dhofar",85.0,2.0,1.0,4.189654742026425,4.454347296253507
accommodation available for working ladies,340.0,"qurum, muscat",140.0,1.0,1.0,5.831882477283517,4.948759890378168
شقة مفروشة فاخرة جديدة مجهزة  fully furnished luxury hotel apartment,500.0,"bosher, muscat",65.0,1.0,1.0,6.2166061010848646,4.189654742026425
عوقد صلاله,60.0,"salalah, dhofar",98.0,2.0,3.0,4.110873864173311,4.59511985013459
شقة للإيجار اليومي بمنطقة الوادي - صلالة,50.0,"salalah, dhofar",135.0,2.0,2.0,3.9318256327243257,4.912654885736052
work space for rent,340.0,"ruwi, muscat",250.0,2.0,1.0,5.831882477283517,5.5254529391317835
office for rent,340.0,"al wadi al kabir, muscat",218.0,2.0,2.0,5.831882477283517,5.389071729816501
2bhk with maid room flat at azibah south g2-501,340.0,"ghala, muscat",130.0,3.0,3.0,5.831882477283517,4.875197323201151
furnished apartment for rent in muscat hills oxygen,550.0,"muscat hills, muscat",135.0,3.0,2.0,6.311734809152915,4.912654885736052
قلب صلاله,50.0,"salalah, dhofar",316.0,4.0,3.0,3.9318256327243257,5.75890177387728
مطلوب شقة للايجار غرفتين نوم وصالة,340.0,"al ghubrah, muscat",100.0,2.0,2.0,5.831882477283517,4.61512051684126
salalah al saadah twin studio flat for daily rent in commercial area,340.0,"salalah, dhofar",80.0,2.0,2.0,5.831882477283517,4.394449154672439
منزل مسلح,100.0,"shinas, al batinah",270.0,5.0,5.0,4.61512051684126,5.602118820879701
فيلا للايجار اليومي في عوقد الشمالية صلالة مكونه من ٥ غرف و٥ حمامات وص,120.0,"salalah, dhofar",270.0,5.0,5.0,4.795790545596741,5.602118820879701
شقة نظيفة للإيجار في الموالح الجنوبية - قرب حدائق الصحوة وسيتي سنتر,220.0,"al mawaleh, muscat",100.0,2.0,2.0,5.3981627015177525,4.61512051684126
apartment for rent in  ghubra,250.0,"al ghubrah, muscat",210.0,3.0,3.0,5.5254529391317835,5.351858133476067
استديو راقى بالخوير قريب التقنية شامل الكهرباء والماء,200.0,"al khuwair, muscat",75.0,1.0,1.0,5.303304908059076,4.330733340286331
للايجار شقة غرفة وصالة فى الغبرة الجنوبية,250.0,"azaiba, muscat",69.0,1.0,1.0,5.5254529391317835,4.248495242049359
furniture rooms with toilet in alkhwair 33.,160.0,"al khuwair, muscat",20.0,1.0,1.0,5.081404364984463,3.044522437723423
فيلا للايجار في العامرات,230.0,"al amarat, muscat",300.0,4.0,4.0,5.442417710521793,5.707110264748875
فيلا فاخرة للايجار اليومي بالفرب من حديقةعوقد ( فعالية وقت الطفل),340.0,"salalah, dhofar",500.0,6.0,5.0,5.831882477283517,6.2166061010848646
أرض سكني تجاري للاستثماراوالإيجار(السعر سيتم تحديده لاحقا بين الطرفين),340.0,"al khoud, muscat",400.0,2.0,2.0,5.831882477283517,5.993961427306569
bed space available near lulu tự for bachelor,30.0,"ruwi, muscat",115.0,2.0,2.0,3.4339872044851463,4.7535901911063645
single room for rent in ghala,100.0,"ghala, muscat",10.0,1.0,1.0,4.61512051684126,2.3978952727983707
"new villa for rent in muwailih, close to sohar hospital",200.0,"sohar, al batinah",200.0,2.0,2.0,5.303304908059076,5.303304908059076
"new villa ( sifah farm),summer special offer 25 % descount",340.0,"al sifah, muscat",850.0,4.0,2.0,5.831882477283517,6.7464121285733745
"1 room, hall & kitchen for rent",85.0,"al amarat, muscat",710.0,1.0,1.0,4.454347296253507,6.566672429803241
villa available for rent in al mouj,700.0,"the wave (almouj), muscat",300.0,2.0,2.0,6.55250788703459,5.707110264748875
فرصة ذهبية! محل تجاري للإيجار في غلا – موقع مميز وبناية جديدة,410.0,"ghala, muscat",81.5,2.0,2.0,6.018593214496234,4.412798293340635
مبنى سكني للإيجار,340.0,"al khaboura, al batinah",400.0,2.0,2.0,5.831882477283517,5.993961427306569
"1 bedroom available for 5 months, please refer to the description",120.0,"al khuwair, muscat",150.0,2.0,2.0,4.795790545596741,5.017279836814924
شقة حديثة البناء للإيجار,190.0,"al maabilah, muscat",130.0,3.0,3.0,5.25227342804663,4.875197323201151
صلاله,20.0,"salalah, dhofar",60.0,1.0,1.0,3.044522437723423,4.110873864173311
flat for rent families only near nesto hm,120.0,"sohar, al batinah",102.0,2.0,2.0,4.795790545596741,4.634728988229636
منزل للإيجار في المعبيلة الثامنة,340.0,"al seeb, muscat",600.0,4.0,3.0,5.831882477283517,6.398594934535208
room for rent in aaziba,135.0,"azaiba, muscat",250.0,1.0,1.0,4.912654885736052,5.5254529391317835
flats  for rent  at duqm,180.0,"al duqum, al wusta",110.0,3.0,2.0,5.198497031265826,4.709530201312334
شقق راقيه وجديدة  للإيجار الدقم دقم,340.0,"al duqum, al wusta",110.0,3.0,2.0,5.831882477283517,4.709530201312334
شقة مفروشة بالمعبيلة الجنوبية اليوم 10 ريال. الشهر 200 95269933,200.0,"al maabilah, muscat",90.0,3.0,2.0,5.303304908059076,4.51085950651685
room for rent for bachelor,340.0,"al maabilah, muscat",150.0,1.0,2.0,5.831882477283517,5.017279836814924
الخوير,150.0,"al khuwair, muscat",70.0,1.0,1.0,5.017279836814924,4.2626798770413155
العذيبه,250.0,"azaiba, muscat",150.0,1.0,1.0,5.5254529391317835,5.017279836814924
single big room with attached bathroom- with water and electricity,340.0,"al hamriyah, muscat",225.0,1.0,1.0,5.831882477283517,5.420534999272286
vila for family near to sohar university and sawihra round about,230.0,"sohar, al batinah",181.0,3.0,3.0,5.442417710521793,5.204006687076795
سعادة الشماليه,15.0,"salalah, dhofar",200.0,1.0,2.0,2.772588722239781,5.303304908059076
مكاتب للايجار اول شهر مجاني ف الخوير,340.0,"al khuwair, muscat",142.0,2.0,2.0,5.831882477283517,4.962844630259907
شقق للايجار في المعبيلة قريب نستو,165.0,"al maabilah, muscat",100.0,3.0,2.0,5.111987788356544,4.61512051684126
