title,price,area,bathrooms,bedrooms,log_price,log_area,price_per_sqft,area_sqm,price_per_sqm,total_rooms,"loc_al 'awabi, al batinah","loc_al amarat, muscat","loc_al amarat, muscat, oman","loc_al awabi, muscat, oman","loc_al azaiba south, muscat, ...","loc_al buraimi, al buraimi","loc_al bustan, muscat","loc_al duqum, al wusta","loc_al ghubrah, muscat","loc_al hail north, muscat, oman","loc_al hail south, muscat, oman","loc_al hail, muscat","loc_al hail, muscat, oman","loc_al hamriyah, muscat","loc_al hamriyah, muscat, oman","loc_al kamil and al waafi, al sharqiya","loc_al khaboura, al batinah","loc_al khoud, muscat","loc_al khoud, muscat, oman","loc_al khuwair south, muscat, oman","loc_al khuwair, muscat","loc_al khuwair, muscat, oman","loc_al khuwayr south, muscat,...","loc_al maabilah, muscat","loc_al maabilah, muscat, oman","loc_al masn'a, al batinah","loc_al mawaleh north, muscat, oman","loc_al mawaleh south, muscat, oman","loc_al mawaleh, muscat","loc_al mawaleh, muscat, oman","loc_al mazyona, dhofar","loc_al mouj, muscat, oman","loc_al mudaibi, al sharqiya","loc_al qabil, al sharqiya","loc_al rusayl, muscat","loc_al rustaq, al batinah","loc_al seeb, muscat","loc_al sifah, muscat","loc_al sinainah, al buraimi","loc_al wadi al kabir, muscat","loc_al wadi al kabir, muscat, oman","loc_ansab, muscat","loc_ansab, muscat, oman","loc_azaiba, muscat","loc_azaiba, muscat, oman","loc_bahla, al dakhiliya","loc_barka, al batinah","loc_barr al jissah, muscat","loc_bawshar al muna, muscat, oman","loc_bawshar, muscat, oman","loc_bidbid, al dakhiliya","loc_bidiya, al sharqiya","loc_bosher, muscat","loc_darsait, muscat","loc_darsait, muscat, oman","loc_ghala, muscat","loc_ghala, muscat, oman","loc_ghubrah north, muscat, oman","loc_ghubrah south, muscat, oman","loc_ghubrah, muscat, oman","loc_haima, al wusta","loc_ibra, al sharqiya","loc_ibri, al dhahirah","loc_izki, al dakhiliya","loc_ja'alan bani bu ali, al sharqiya","loc_khasab, musandam","loc_liwa, al batinah","loc_madinat al ilam, muscat, oman","loc_madinat as sultan qaboos, muscat","loc_madinat as sultan qaboos, muscat, oman","loc_madinat as sultan qaboos,...","loc_mahdhah, al buraimi","loc_manah, al dakhiliya","loc_masira, al sharqiya","loc_mirbat, dhofar","loc_misfah, muscat","loc_misfah, muscat, oman","loc_muscat - other, muscat","loc_muscat bay, muscat, oman","loc_muscat hills, muscat","loc_muscat hills, muscat, oman","loc_mutrah, muscat","loc_mutrah, muscat, oman","loc_nizwa, al dakhiliya","loc_qantab, muscat","loc_qurayyat, muscat","loc_qurum 29, muscat, oman","loc_qurum, muscat","loc_qurum, muscat, oman","loc_rakhyut, dhofar","loc_ruwi, muscat","loc_ruwi, muscat, oman","loc_sadab, muscat","loc_sadah, dhofar","loc_saham, al batinah","loc_salalah, dhofar","loc_sayh al malih st, muscat,...","loc_seeb, muscat, oman","loc_shalim and the hallaniyat island, dhofar","loc_shati al qurum, muscat, o...","loc_shatti al qurum, muscat, oman","loc_shinas, al batinah","loc_sohar, al batinah","loc_sohar, al batinah, oman","loc_sultan haitham city, muscat","loc_sumail, al dakhiliya","loc_sur, al sharqiya","loc_suwaiq, al batinah","loc_taqah, dhofar","loc_the wave (almouj), muscat","loc_wadi kabir, muscat, oman","loc_wattayyah, muscat, oman","loc_yiti, muscat","loc_yunqul, al dhahirah",bedrooms_enc
2bhk in mbd free fiber internet,-0.6267092325479057,-0.2074401285569765,2.0,2.0,5.198497031265826,4.564348191467836,-0.3671731024833143,8.825785,-0.36717310248331425,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
168 sqm commercial property in alkhoud (b572),0.5321055324535272,-0.1109970254092688,2.0,2.0,6.042632833682381,5.1298987149230735,-0.2681225143397128,15.607704,-0.26812251433971285,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
beautiful 4+1 br villa available for rent in azaiba,1.546068451829781,0.06339324329617524,6.0,5.0,6.447305862541213,5.707110264748875,-0.3335820334607016,27.8709,-0.3335820334607016,0.6923076923076924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
high-end villa for rent in al-azaiba,1.546068451829781,0.12945016326035858,5.0,4.0,6.447305862541213,5.860786223465865,-0.3826766728014432,32.51605,-0.38267667280144324,0.5384615384615384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
azaiba | beautiful 4+1 br villa,1.546068451829781,0.06339324329617524,5.0,4.0,6.447305862541213,5.707110264748875,-0.3335820334607016,27.8709,-0.3335820334607016,0.5384615384615384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
"adv901**a beautiful, maintained villa 4bhk+maid for rent in qurum in a",1.8840560916218654,0.14926723924961358,5.0,4.0,6.55250788703459,5.902633333401366,-0.36339749936169996,33.909595,-0.36339749936169996,0.5384615384615384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
adw02***well-maintained 2bhk fully furnited flat in the wave – sea vie,1.8840560916218654,-0.18762305256772147,3.0,2.0,6.55250788703459,4.709530201312334,0.36415693171529234,10.21933,0.36415693171529256,0.23076923076923078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
furnished office for rent seeb مكتب للإيجار مؤثث في سكوير الخوض السيب,-0.8198450267148112,-0.20083443656055813,2.0,2.0,4.948759890378168,4.61512051684126,-0.4481361919224319,9.2903,-0.44813619192243204,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
furnished office for rent avenues mall ghoubra مكتب للإيجار في الغبرة,-0.7715610781730847,-0.20083443656055813,2.0,2.0,5.017279836814924,4.61512051684126,-0.4317713121421847,9.2903,-0.43177131214218484,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
rv05 - 4bhk groundfloor villa for rent in al khoud,0.43553763537007445,0.4597347630812753,4.0,4.0,5.993961427306569,6.398594934535208,-0.5681453103109114,55.7418,-0.5681453103109115,0.46153846153846156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
